record_id,data_source,respondent_type,location,property_type,bedrooms,bathrooms,furnished_status,parking,security,road_access,amenities_count,monthly_rent_rwf,review_note
SURV-04718,Primary survey,Landlord,Kiyovu,Apartment,1,1,Furnished,Yes,No,Good,2,160000,
SURV-01121,Primary survey,Tenant,Kiyovu,Apartment,1,1,Furnished,Yes,Yes,Good,1,180000,
SURV-01869,Primary survey,Tenant,Kiyovu,Apartment,1,1,Furnished,Unknown,Yes,Good,4,180000,
SURV-02458,Primary survey,Tenant,Kiyovu,Apartment,1,1,Semi-Furnished,Yes,Yes,Good,3,200000,
SURV-02584,Primary survey,Tenant,Kiyovu,Apartment,1,1,Furnished,Yes,Yes,Good,7,200000,
SURV-02652,Primary survey,Real Estate Agent,Kiyovu,Apartment,1,1,Semi-Furnished,No,No,Poor,5,200000,
SURV-03070,Primary survey,Landlord,Kiyovu,Apartment,1,1,Furnished,Yes,Unknown,Poor,4,200000,
SURV-01922,Primary survey,Tenant,Kiyovu,Apartment,1,1,Unfurnished,Yes,Yes,Average,6,220000,
SURV-03075,Primary survey,Landlord,Kiyovu,Apartment,1,1,Unfurnished,Yes,Yes,Average,4,220000,
SURV-05080,Primary survey,Landlord,Kiyovu,Apartment,1,1,Unknown,Yes,Yes,Average,5,240000,
SURV-05245,Primary survey,Tenant,Kiyovu,Apartment,1,1,Furnished,Yes,Yes,Good,5,240000,
SURV-01728,Primary survey,Tenant,Kiyovu,Apartment,1,1,Semi-Furnished,Yes,Yes,Average,6,260000,
SURV-00338,Primary survey,Tenant,Kiyovu,Apartment,1,1,Unknown,Yes,Unknown,Good,3,280000,
SURV-00558,Primary survey,Tenant,Kiyovu,Apartment,1,1,Furnished,Yes,Unknown,Average,3,280000,
SURV-02283,Primary survey,Real Estate Agent,Kiyovu,Apartment,1,1,Unfurnished,Yes,Yes,Average,7,280000,
SURV-03515,Primary survey,Tenant,Kiyovu,Apartment,1,1,Furnished,No,Yes,Average,5,280000,
SURV-04706,Primary survey,Tenant,Kiyovu,Apartment,1,1,Unknown,No,Yes,Unknown,6,280000,
SURV-01374,Primary survey,Tenant,Kiyovu,Apartment,1,1,Semi-Furnished,Yes,No,Good,5,300000,
SURV-01475,Primary survey,Tenant,Kiyovu,Apartment,1,1,Semi-Furnished,Yes,Yes,Good,3,300000,
SURV-02475,Primary survey,Landlord,Kiyovu,Apartment,1,1,Unknown,Unknown,Yes,Good,3,300000,
SURV-01841,Primary survey,Tenant,Kiyovu,Apartment,1,1,Furnished,Yes,Yes,Good,6,320000,
SURV-02179,Primary survey,Tenant,Kiyovu,Apartment,2,2,Unfurnished,Yes,Yes,Average,7,320000,
SURV-03930,Primary survey,Tenant,Kiyovu,Apartment,1,1,Semi-Furnished,Yes,Yes,Good,6,320000,
SURV-04300,Primary survey,Real Estate Agent,Kiyovu,Apartment,1,1,Unfurnished,Yes,Yes,Good,5,320000,
SURV-02537,Primary survey,Tenant,Kiyovu,Apartment,1,1,Semi-Furnished,Yes,Yes,Good,5,340000,
SURV-03988,Primary survey,Tenant,Kiyovu,Apartment,1,1,Unfurnished,Yes,Yes,Unknown,7,340000,
SURV-05084,Primary survey,Landlord,Kiyovu,Apartment,2,2,Semi-Furnished,Yes,Yes,Good,5,340000,
SURV-05195,Primary survey,Tenant,Kiyovu,Apartment,2,2,Furnished,Yes,Yes,Good,5,340000,
SURV-00647,Primary survey,Tenant,Kiyovu,Apartment,1,1,Furnished,Yes,Yes,Good,4,360000,
SURV-00692,Primary survey,Tenant,Kiyovu,Apartment,2,1,Semi-Furnished,Yes,Unknown,Good,3,360000,
SURV-01399,Primary survey,Landlord,Kiyovu,Apartment,1,1,Furnished,Yes,Yes,Average,6,360000,
SURV-02137,Primary survey,Tenant,Kiyovu,Apartment,2,2,Unfurnished,Yes,No,Good,6,360000,
SURV-03430,Primary survey,Tenant,Kiyovu,Apartment,2,2,Unfurnished,Yes,Yes,Unknown,6,360000,
SURV-04134,Primary survey,Tenant,Kiyovu,Apartment,2,2,Unfurnished,Yes,Unknown,Good,7,360000,
SURV-04758,Primary survey,Tenant,Kiyovu,Apartment,1,1,Semi-Furnished,Yes,Yes,Average,6,360000,
SURV-01099,Primary survey,Real Estate Agent,Kiyovu,Apartment,1,1,Unfurnished,Yes,Yes,Average,7,380000,
SURV-01595,Primary survey,Tenant,Kiyovu,Apartment,1,1,Furnished,Yes,Yes,Average,6,380000,
SURV-01776,Primary survey,Tenant,Kiyovu,Apartment,2,1,Furnished,No,Yes,Good,3,380000,
SURV-03532,Primary survey,Tenant,Kiyovu,Apartment,1,1,Semi-Furnished,Yes,Yes,Average,6,380000,
SURV-03689,Primary survey,Landlord,Kiyovu,Apartment,1,1,Semi-Furnished,Yes,Yes,Poor,7,380000,
SURV-03797,Primary survey,Tenant,Kiyovu,Apartment,2,1,Unfurnished,Unknown,Yes,Average,3,380000,
SURV-00548,Primary survey,Tenant,Kiyovu,Apartment,1,1,Semi-Furnished,Yes,Yes,Average,5,400000,
SURV-02035,Primary survey,Tenant,Kiyovu,Apartment,2,2,Furnished,Yes,Unknown,Good,3,400000,
SURV-03889,Primary survey,Real Estate Agent,Kiyovu,Apartment,2,2,Unknown,Yes,Yes,Poor,6,420000,
SURV-04121,Primary survey,Tenant,Kiyovu,Apartment,2,2,Unfurnished,Unknown,Yes,Good,7,440000,
SURV-03766,Primary survey,Tenant,Kiyovu,Apartment,2,2,Furnished,Yes,Yes,Average,3,460000,
SURV-04917,Primary survey,Real Estate Agent,Kiyovu,Apartment,2,1,Unfurnished,No,Yes,Average,7,460000,
SURV-02184,Primary survey,Real Estate Agent,Kiyovu,Apartment,2,2,Unfurnished,Yes,Yes,Average,3,480000,
SURV-03284,Primary survey,Tenant,Kiyovu,Apartment,2,1,Semi-Furnished,Unknown,Yes,Good,4,480000,
SURV-04449,Primary survey,Tenant,Kiyovu,Apartment,2,2,Unknown,Yes,Yes,Average,6,480000,
SURV-01583,Primary survey,Real Estate Agent,Kiyovu,Apartment,3,1,Furnished,Yes,Yes,Unknown,6,500000,
SURV-01654,Primary survey,Landlord,Kiyovu,Apartment,2,2,Furnished,No,Yes,Average,4,500000,
SURV-03065,Primary survey,Tenant,Kiyovu,Apartment,2,1,Unknown,Yes,Yes,Good,6,500000,
SURV-03468,Primary survey,Other,Kiyovu,Apartment,2,2,Semi-Furnished,Yes,Yes,Poor,3,500000,
SURV-03843,Primary survey,Tenant,Kiyovu,Apartment,3,3,Unfurnished,Yes,Yes,Good,7,500000,
SURV-01019,Primary survey,Tenant,Kiyovu,Apartment,3,2,Furnished,Yes,No,Average,4,520000,
SURV-03749,Primary survey,Tenant,Kiyovu,Apartment,2,2,Furnished,Yes,Unknown,Average,6,520000,
SURV-00912,Primary survey,Real Estate Agent,Kiyovu,Apartment,3,3,Semi-Furnished,Yes,Yes,Good,4,540000,
SURV-00949,Primary survey,Real Estate Agent,Kiyovu,Apartment,2,2,Furnished,Yes,Yes,Average,5,540000,
SURV-02485,Primary survey,Tenant,Kiyovu,Apartment,2,2,Unfurnished,Yes,Yes,Good,7,540000,
SURV-02505,Primary survey,Landlord,Kiyovu,Apartment,3,1,Unfurnished,Yes,Yes,Good,3,540000,
SURV-00643,Primary survey,Real Estate Agent,Kiyovu,Apartment,2,1,Furnished,Yes,Yes,Unknown,6,560000,
SURV-00694,Primary survey,Tenant,Kiyovu,Apartment,2,1,Semi-Furnished,Yes,Yes,Average,7,560000,
SURV-01111,Primary survey,Landlord,Kiyovu,Apartment,3,3,Furnished,Yes,Yes,Average,3,560000,
SURV-01750,Primary survey,Other,Kiyovu,Apartment,3,2,Unfurnished,Yes,Yes,Good,4,560000,
SURV-02337,Primary survey,Tenant,Kiyovu,Apartment,3,1,Unfurnished,Yes,Yes,Unknown,5,560000,
SURV-03109,Primary survey,Tenant,Kiyovu,Apartment,3,1,Unfurnished,Yes,Unknown,Good,7,560000,
SURV-04004,Primary survey,Tenant,Kiyovu,Apartment,2,2,Unfurnished,Yes,Yes,Average,7,560000,
SURV-04567,Primary survey,Tenant,Kiyovu,Apartment,2,1,Furnished,No,Yes,Good,7,560000,
SURV-04891,Primary survey,Landlord,Kiyovu,Apartment,3,2,Unfurnished,Yes,Yes,Good,6,560000,
SURV-04897,Primary survey,Tenant,Kiyovu,Apartment,3,1,Furnished,Yes,Yes,Poor,5,560000,
SURV-05026,Primary survey,Tenant,Kiyovu,Apartment,2,2,Furnished,No,No,Poor,3,560000,
SURV-01675,Primary survey,Tenant,Kiyovu,Apartment,3,1,Furnished,Yes,Yes,Average,6,580000,
SURV-04293,Primary survey,Tenant,Kiyovu,Apartment,3,1,Unfurnished,Yes,Yes,Good,6,580000,
SURV-04378,Primary survey,Tenant,Kiyovu,Apartment,2,1,Furnished,Yes,Yes,Good,4,580000,
SURV-02325,Primary survey,Landlord,Kiyovu,Apartment,3,3,Unfurnished,Yes,Yes,Average,5,600000,
SURV-02424,Primary survey,Landlord,Kiyovu,Apartment,3,1,Semi-Furnished,Yes,Yes,Good,6,620000,
SURV-01838,Primary survey,Tenant,Kiyovu,Apartment,3,1,Semi-Furnished,No,Yes,Unknown,6,640000,
SURV-01981,Primary survey,Real Estate Agent,Kiyovu,Apartment,3,3,Unfurnished,Yes,Yes,Average,3,640000,
SURV-02467,Primary survey,Tenant,Kiyovu,Apartment,3,1,Furnished,Yes,Yes,Average,5,640000,
SURV-00667,Primary survey,Tenant,Kiyovu,Apartment,3,3,Semi-Furnished,Yes,Yes,Average,4,680000,
SURV-02441,Primary survey,Tenant,Kiyovu,Apartment,3,1,Furnished,Yes,No,Average,5,680000,
SURV-04344,Primary survey,Tenant,Kiyovu,Apartment,3,2,Unfurnished,Yes,No,Average,3,680000,
SURV-02123,Primary survey,Tenant,Kiyovu,Apartment,3,3,Unfurnished,Yes,Yes,Unknown,4,700000,
SURV-02201,Primary survey,Tenant,Kiyovu,Apartment,3,3,Furnished,Yes,Yes,Average,7,700000,
SURV-03942,Primary survey,Landlord,Kiyovu,Apartment,3,3,Unfurnished,No,Yes,Average,6,700000,
SURV-03540,Primary survey,Tenant,Kiyovu,Apartment,3,2,Unfurnished,Yes,Yes,Good,5,720000,
SURV-04600,Primary survey,Tenant,Kiyovu,Apartment,3,3,Unfurnished,Yes,Yes,Average,4,720000,
SURV-01592,Primary survey,Tenant,Kiyovu,Apartment,3,1,Unfurnished,No,Yes,Poor,3,740000,
SURV-03453,Primary survey,Tenant,Kiyovu,Apartment,3,1,Semi-Furnished,Yes,Yes,Poor,5,740000,
SURV-01674,Primary survey,Tenant,Kiyovu,Apartment,3,3,Unknown,No,Yes,Average,7,760000,
SURV-04126,Primary survey,Other,Kiyovu,Apartment,3,3,Unknown,Yes,No,Poor,5,760000,
SURV-04752,Primary survey,Tenant,Kiyovu,Apartment,3,2,Furnished,No,Yes,Good,3,760000,
SURV-05217,Primary survey,Real Estate Agent,Kiyovu,Apartment,3,1,Unfurnished,No,Yes,Good,6,760000,
SURV-00630,Primary survey,Tenant,Kiyovu,Apartment,3,3,Furnished,Yes,Yes,Good,3,780000,
SURV-01799,Primary survey,Landlord,Kiyovu,Apartment,3,3,Semi-Furnished,Yes,Yes,Unknown,3,780000,
SURV-03445,Primary survey,Real Estate Agent,Kiyovu,Apartment,3,3,Furnished,Yes,Yes,Average,7,780000,
SURV-04022,Primary survey,Tenant,Kiyovu,Apartment,3,1,Unfurnished,Yes,Yes,Good,6,780000,
SURV-00853,Primary survey,Tenant,Kiyovu,Apartment,3,2,Semi-Furnished,No,Yes,Average,4,800000,
SURV-02056,Primary survey,Tenant,Kiyovu,Apartment,3,2,Furnished,Yes,Yes,Poor,6,800000,
SURV-00138,Primary survey,Real Estate Agent,Kiyovu,Apartment,6,4,Furnished,Yes,Yes,Good,10,5000000,
SURV-01641,Primary survey,Landlord,Kiyovu,House,2,2,Unfurnished,Yes,Unknown,Poor,7,320000,
SURV-04253,Primary survey,Tenant,Kiyovu,House,2,2,Semi-Furnished,No,Yes,Average,7,320000,
SURV-02164,Primary survey,Tenant,Kiyovu,House,2,2,Unfurnished,No,Yes,Average,5,340000,
SURV-03045,Primary survey,Real Estate Agent,Kiyovu,House,2,2,Unfurnished,Yes,Yes,Good,6,340000,
SURV-03641,Primary survey,Tenant,Kiyovu,House,2,2,Furnished,Unknown,Yes,Average,7,340000,
SURV-02697,Primary survey,Real Estate Agent,Kiyovu,House,2,2,Semi-Furnished,Yes,Yes,Good,3,360000,
SURV-01700,Primary survey,Landlord,Kiyovu,House,2,2,Unfurnished,Yes,Yes,Good,3,400000,
SURV-02819,Primary survey,Tenant,Kiyovu,House,2,2,Unfurnished,Unknown,Yes,Good,5,400000,
SURV-03011,Primary survey,Tenant,Kiyovu,House,2,2,Unfurnished,Yes,Yes,Good,4,420000,
SURV-01293,Primary survey,Tenant,Kiyovu,House,2,2,Unfurnished,Yes,Yes,Unknown,6,440000,
SURV-00254,Primary survey,Landlord,Kiyovu,House,4,2,Furnished,No,Yes,Good,3,450000,
SURV-02145,Primary survey,Tenant,Kiyovu,House,2,2,Unfurnished,Yes,Yes,Unknown,6,460000,
SURV-01318,Primary survey,Tenant,Kiyovu,House,2,2,Unfurnished,Yes,Yes,Good,3,500000,
SURV-03632,Primary survey,Tenant,Kiyovu,House,2,1,Semi-Furnished,Yes,Yes,Good,7,520000,
SURV-01135,Primary survey,Tenant,Kiyovu,House,2,1,Unfurnished,Yes,Unknown,Good,4,560000,
SURV-01989,Primary survey,Tenant,Kiyovu,House,2,2,Unfurnished,Unknown,Yes,Average,7,560000,
SURV-03027,Primary survey,Tenant,Kiyovu,House,2,2,Furnished,Yes,Yes,Average,4,560000,
SURV-01231,Primary survey,Tenant,Kiyovu,House,3,3,Furnished,Yes,Yes,Average,4,570000,
SURV-03277,Primary survey,Landlord,Kiyovu,House,3,3,Unfurnished,Yes,Yes,Poor,5,570000,
SURV-02566,Primary survey,Real Estate Agent,Kiyovu,House,2,2,Furnished,Yes,Yes,Good,5,580000,
SURV-00525,Primary survey,Tenant,Kiyovu,House,3,2,Unfurnished,Unknown,Yes,Good,7,590000,
SURV-01933,Primary survey,Landlord,Kiyovu,House,3,3,Unfurnished,No,Yes,Good,4,590000,
SURV-02387,Primary survey,Other,Kiyovu,House,2,2,Semi-Furnished,Yes,Yes,Good,3,600000,
SURV-04224,Primary survey,Landlord,Kiyovu,House,2,2,Furnished,Unknown,Yes,Poor,5,600000,
SURV-00453,Primary survey,Tenant,Kiyovu,House,2,2,Semi-Furnished,Yes,Yes,Good,7,680000,
SURV-02704,Primary survey,Tenant,Kiyovu,House,2,2,Furnished,Yes,Yes,Poor,3,700000,
SURV-02512,Primary survey,Tenant,Kiyovu,House,3,3,Furnished,Yes,Yes,Average,5,710000,
SURV-01707,Primary survey,Tenant,Kiyovu,House,2,1,Unfurnished,Yes,Yes,Average,5,720000,
SURV-03687,Primary survey,Landlord,Kiyovu,House,2,2,Unfurnished,No,Yes,Average,5,720000,
SURV-03398,Primary survey,Landlord,Kiyovu,House,3,1,Furnished,Yes,Yes,Average,3,750000,
SURV-00771,Primary survey,Landlord,Kiyovu,House,3,2,Unknown,Yes,Yes,Average,4,770000,
SURV-02034,Primary survey,Real Estate Agent,Kiyovu,House,3,3,Furnished,Yes,No,Average,6,770000,
SURV-01625,Primary survey,Tenant,Kiyovu,House,3,2,Furnished,Yes,Yes,Good,6,790000,
SURV-00084,Primary survey,Real Estate Agent,Kiyovu,House,5,2,Unfurnished,Yes,Yes,Good,5,800000,
SURV-01288,Primary survey,Tenant,Kiyovu,House,4,4,Unfurnished,Yes,Yes,Average,5,820000,
SURV-01551,Primary survey,Other,Kiyovu,House,4,2,Furnished,No,Yes,Poor,3,820000,
SURV-04771,Primary survey,Tenant,Kiyovu,House,4,3,Unfurnished,Yes,Yes,Average,4,820000,
SURV-02318,Primary survey,Landlord,Kiyovu,House,3,3,Furnished,Unknown,Yes,Average,7,830000,
SURV-01424,Primary survey,Tenant,Kiyovu,House,4,1,Furnished,No,Yes,Average,4,840000,
SURV-02982,Primary survey,Tenant,Kiyovu,House,4,2,Furnished,Yes,Yes,Good,3,860000,
SURV-02993,Primary survey,Tenant,Kiyovu,House,4,2,Furnished,Yes,Yes,Good,5,860000,
SURV-04421,Primary survey,Tenant,Kiyovu,House,4,3,Unfurnished,Yes,Unknown,Unknown,3,860000,
SURV-00952,Primary survey,Tenant,Kiyovu,House,3,3,Unfurnished,No,Yes,Average,7,910000,
SURV-02204,Primary survey,Real Estate Agent,Kiyovu,House,3,1,Unknown,Yes,Yes,Unknown,4,910000,
SURV-03241,Primary survey,Real Estate Agent,Kiyovu,House,4,3,Furnished,Yes,Yes,Average,7,920000,
SURV-00906,Primary survey,Tenant,Kiyovu,House,3,3,Semi-Furnished,Unknown,Yes,Average,7,930000,
SURV-02759,Primary survey,Real Estate Agent,Kiyovu,House,4,3,Furnished,Yes,Yes,Average,3,940000,
SURV-04830,Primary survey,Landlord,Kiyovu,House,4,2,Semi-Furnished,Yes,Yes,Average,3,940000,
SURV-05228,Primary survey,Tenant,Kiyovu,House,4,2,Semi-Furnished,Yes,Yes,Good,5,940000,
SURV-02437,Primary survey,Tenant,Kiyovu,House,3,3,Semi-Furnished,No,Yes,Average,4,950000,
SURV-04903,Primary survey,Tenant,Kiyovu,House,3,2,Unfurnished,Yes,No,Average,3,950000,
SURV-00517,Primary survey,Tenant,Kiyovu,House,3,3,Unfurnished,Yes,Yes,Average,6,970000,
SURV-00541,Primary survey,Tenant,Kiyovu,House,4,3,Semi-Furnished,Yes,Yes,Average,7,980000,
SURV-02406,Primary survey,Tenant,Kiyovu,House,3,3,Unfurnished,Yes,Unknown,Good,6,990000,
SURV-03417,Primary survey,Other,Kiyovu,House,4,4,Unfurnished,Yes,Yes,Good,4,1000000,
SURV-01398,Primary survey,Tenant,Kiyovu,House,3,3,Furnished,Yes,Yes,Good,4,1010000,
SURV-04625,Primary survey,Tenant,Kiyovu,House,4,4,Semi-Furnished,Yes,Yes,Poor,6,1020000,
SURV-02786,Primary survey,Real Estate Agent,Kiyovu,House,4,4,Unfurnished,Yes,Yes,Good,7,1040000,
SURV-04236,Primary survey,Tenant,Kiyovu,House,4,4,Furnished,Yes,Yes,Poor,6,1040000,
SURV-03099,Primary survey,Tenant,Kiyovu,House,3,3,Semi-Furnished,Yes,Yes,Average,3,1050000,
SURV-04012,Primary survey,Tenant,Kiyovu,House,5,4,Semi-Furnished,Yes,Yes,Good,3,1050000,
SURV-01530,Primary survey,Tenant,Kiyovu,House,4,1,Furnished,Yes,No,Good,7,1060000,
SURV-01826,Primary survey,Tenant,Kiyovu,House,5,1,Semi-Furnished,Yes,Yes,Average,6,1110000,
SURV-02279,Primary survey,Real Estate Agent,Kiyovu,House,5,1,Semi-Furnished,No,Yes,Average,7,1110000,
SURV-04959,Primary survey,Tenant,Kiyovu,House,4,3,Semi-Furnished,Yes,Yes,Poor,4,1140000,
SURV-01431,Primary survey,Real Estate Agent,Kiyovu,House,4,1,Furnished,Yes,Yes,Average,7,1160000,
SURV-05032,Primary survey,Tenant,Kiyovu,House,4,3,Semi-Furnished,Yes,Yes,Good,3,1160000,
SURV-02125,Primary survey,Tenant,Kiyovu,House,5,1,Unfurnished,Yes,No,Average,5,1190000,
SURV-01756,Primary survey,Tenant,Kiyovu,House,5,3,Unfurnished,Yes,Yes,Good,5,1210000,
SURV-04998,Primary survey,Tenant,Kiyovu,House,5,1,Unfurnished,Yes,No,Average,7,1210000,
SURV-02826,Primary survey,Tenant,Kiyovu,House,4,1,Furnished,Yes,Yes,Average,3,1220000,
SURV-00978,Primary survey,Landlord,Kiyovu,House,5,1,Semi-Furnished,Yes,Yes,Good,3,1230000,
SURV-04617,Primary survey,Tenant,Kiyovu,House,4,3,Unknown,Yes,Yes,Good,5,1240000,
SURV-00588,Primary survey,Real Estate Agent,Kiyovu,House,5,1,Furnished,Unknown,Yes,Good,4,1250000,
SURV-03216,Primary survey,Tenant,Kiyovu,House,5,1,Unfurnished,Yes,Yes,Average,6,1250000,
SURV-04007,Primary survey,Tenant,Kiyovu,House,5,3,Semi-Furnished,Yes,Yes,Average,7,1250000,
SURV-02063,Primary survey,Tenant,Kiyovu,House,6,3,Unknown,Yes,Unknown,Good,7,1320000,
SURV-02531,Primary survey,Tenant,Kiyovu,House,5,3,Furnished,Yes,Yes,Good,6,1330000,
SURV-04288,Primary survey,Other,Kiyovu,House,5,1,Semi-Furnished,Yes,Yes,Poor,7,1330000,
SURV-04354,Primary survey,Landlord,Kiyovu,House,5,4,Furnished,Yes,Yes,Good,3,1330000,
SURV-02300,Primary survey,Tenant,Kiyovu,House,6,3,Furnished,Yes,Yes,Unknown,3,1340000,
SURV-03365,Primary survey,Tenant,Kiyovu,House,6,2,Unfurnished,Yes,No,Good,5,1340000,
SURV-01540,Primary survey,Tenant,Kiyovu,House,5,3,Furnished,Yes,Yes,Good,7,1350000,
SURV-00382,Primary survey,Tenant,Kiyovu,House,6,2,Semi-Furnished,Yes,Yes,Good,6,1360000,
SURV-01827,Primary survey,Landlord,Kiyovu,House,6,4,Furnished,Yes,Yes,Poor,6,1360000,
SURV-04800,Primary survey,Real Estate Agent,Kiyovu,House,6,4,Unfurnished,No,Yes,Average,3,1360000,
SURV-00974,Primary survey,Tenant,Kiyovu,House,5,1,Semi-Furnished,Yes,Unknown,Good,7,1370000,
SURV-01056,Primary survey,Landlord,Kiyovu,House,5,1,Furnished,Yes,Yes,Good,5,1370000,
SURV-02058,Primary survey,Landlord,Kiyovu,House,5,3,Semi-Furnished,Yes,No,Average,6,1370000,
SURV-01798,Primary survey,Tenant,Kiyovu,House,5,1,Semi-Furnished,Yes,Yes,Average,3,1390000,
SURV-02600,Primary survey,Tenant,Kiyovu,House,5,1,Furnished,Yes,Yes,Good,7,1390000,
SURV-04661,Primary survey,Real Estate Agent,Kiyovu,House,5,3,Unfurnished,Yes,No,Good,4,1390000,
SURV-03252,Primary survey,Landlord,Kiyovu,House,5,3,Furnished,Yes,Yes,Good,3,1410000,
SURV-01666,Primary survey,Tenant,Kiyovu,House,6,4,Unfurnished,No,Yes,Poor,4,1420000,
SURV-01925,Primary survey,Landlord,Kiyovu,House,6,2,Furnished,No,Yes,Average,7,1420000,
SURV-04813,Primary survey,Tenant,Kiyovu,House,6,3,Unfurnished,Yes,Yes,Good,5,1420000,
SURV-01568,Primary survey,Tenant,Kiyovu,House,5,4,Semi-Furnished,Yes,Yes,Good,4,1430000,
SURV-03627,Primary survey,Tenant,Kiyovu,House,5,1,Semi-Furnished,Yes,Yes,Good,5,1430000,
SURV-01412,Primary survey,Real Estate Agent,Kiyovu,House,5,1,Unknown,Yes,Yes,Good,7,1450000,
SURV-02919,Primary survey,Tenant,Kiyovu,House,5,2,Furnished,Yes,Yes,Good,6,1450000,
SURV-03477,Primary survey,Real Estate Agent,Kiyovu,House,5,1,Furnished,Yes,Yes,Average,5,1450000,
SURV-02779,Primary survey,Other,Kiyovu,House,6,4,Unknown,Yes,Yes,Good,5,1460000,
SURV-05196,Primary survey,Tenant,Kiyovu,House,6,1,Unfurnished,No,Yes,Average,3,1460000,
SURV-04522,Primary survey,Landlord,Kiyovu,House,6,2,Unfurnished,Yes,Yes,Good,6,1480000,
SURV-01333,Primary survey,Tenant,Kiyovu,House,5,2,Unfurnished,Yes,Yes,Average,4,1490000,
SURV-03805,Primary survey,Tenant,Kiyovu,House,5,3,Furnished,Yes,Yes,Good,6,1490000,
SURV-01144,Primary survey,Tenant,Kiyovu,House,5,2,Unfurnished,Yes,Yes,Average,3,1510000,
SURV-01364,Primary survey,Tenant,Kiyovu,House,5,2,Furnished,Yes,Yes,Good,5,1510000,
SURV-01417,Primary survey,Real Estate Agent,Kiyovu,House,6,2,Furnished,Yes,Yes,Unknown,3,1520000,
SURV-02215,Primary survey,Tenant,Kiyovu,House,6,3,Unfurnished,Yes,Yes,Average,4,1520000,
SURV-03499,Primary survey,Real Estate Agent,Kiyovu,House,6,4,Furnished,Yes,Yes,Average,3,1520000,
SURV-03884,Primary survey,Real Estate Agent,Kiyovu,House,6,3,Unfurnished,Yes,Yes,Good,6,1520000,
SURV-00624,Primary survey,Landlord,Kiyovu,House,5,1,Semi-Furnished,Yes,Yes,Good,7,1550000,
SURV-03077,Primary survey,Tenant,Kiyovu,House,5,3,Semi-Furnished,Unknown,Yes,Good,6,1550000,
SURV-04551,Primary survey,Landlord,Kiyovu,House,5,4,Unfurnished,Yes,Yes,Good,5,1550000,
SURV-00664,Primary survey,Tenant,Kiyovu,House,6,1,Semi-Furnished,Yes,Yes,Poor,7,1560000,
SURV-04792,Primary survey,Tenant,Kiyovu,House,6,1,Semi-Furnished,Yes,Yes,Unknown,4,1640000,
SURV-00774,Primary survey,Tenant,Kiyovu,House,6,2,Unfurnished,Yes,Yes,Good,5,1720000,
SURV-01668,Primary survey,Real Estate Agent,Kiyovu,House,6,4,Furnished,Yes,Yes,Good,6,1720000,
SURV-04061,Primary survey,Tenant,Kiyovu,House,6,1,Unfurnished,Yes,Yes,Good,6,1720000,
SURV-04373,Primary survey,Tenant,Kiyovu,House,6,2,Unfurnished,Yes,Yes,Good,6,1720000,
SURV-03731,Primary survey,Landlord,Kiyovu,House,6,1,Unfurnished,Yes,Yes,Average,3,1740000,
SURV-02453,Primary survey,Tenant,Kiyovu,House,6,4,Furnished,Unknown,Yes,Good,6,1760000,
SURV-03320,Primary survey,Tenant,Kiyovu,House,6,1,Unfurnished,Yes,Yes,Average,7,1760000,
SURV-03982,Primary survey,Tenant,Kiyovu,House,6,1,Unfurnished,No,Yes,Good,4,1760000,
SURV-04113,Primary survey,Other,Kiyovu,House,6,4,Semi-Furnished,No,Yes,Average,7,1760000,
SURV-04970,Primary survey,Tenant,Kiyovu,House,6,2,Unfurnished,Yes,Yes,Good,5,1800000,
SURV-01949,Primary survey,Tenant,Kiyovu,Single Room,1,1,Unfurnished,Yes,Yes,Good,2,40000,
SURV-00650,Primary survey,Tenant,Kiyovu,Single Room,1,1,Furnished,Yes,Yes,Good,3,50000,
SURV-03258,Primary survey,Real Estate Agent,Kiyovu,Single Room,1,1,Unknown,Yes,Yes,Average,1,50000,
SURV-03667,Primary survey,Landlord,Kiyovu,Single Room,1,1,Unknown,Yes,Yes,Good,5,50000,
SURV-04868,Primary survey,Landlord,Kiyovu,Single Room,1,1,Unfurnished,Yes,Yes,Unknown,3,50000,
SURV-00559,Primary survey,Tenant,Kiyovu,Single Room,1,1,Furnished,Yes,Yes,Good,1,60000,
SURV-02256,Primary survey,Tenant,Kiyovu,Single Room,1,1,Furnished,Yes,Unknown,Average,1,60000,
SURV-03162,Primary survey,Landlord,Kiyovu,Single Room,1,1,Semi-Furnished,No,Yes,Good,5,60000,
SURV-01385,Primary survey,Tenant,Kiyovu,Single Room,1,1,Unfurnished,Yes,Yes,Average,4,70000,
SURV-02304,Primary survey,Tenant,Kiyovu,Single Room,1,1,Semi-Furnished,Yes,Yes,Average,3,70000,
SURV-04297,Primary survey,Landlord,Kiyovu,Single Room,1,1,Unfurnished,Yes,Yes,Average,5,70000,
SURV-00509,Primary survey,Tenant,Kiyovu,Single Room,1,1,Semi-Furnished,Yes,Yes,Average,1,80000,
SURV-01694,Primary survey,Real Estate Agent,Kiyovu,Single Room,1,1,Furnished,Unknown,Yes,Average,5,80000,
